"","Country.Region","date"
"Malta-2020-03-17","Malta","2020-03-17"
"Malta-2020-03-18","Malta","2020-03-18"
"Malta-2020-03-19","Malta","2020-03-19"
"Malta-2020-03-20","Malta","2020-03-20"
"Malta-2020-03-21","Malta","2020-03-21"
"Malta-2020-03-22","Malta","2020-03-22"
"Martinique-2020-01-22","Martinique","2020-01-22"
"Martinique-2020-01-23","Martinique","2020-01-23"
"Martinique-2020-01-24","Martinique","2020-01-24"
"Martinique-2020-01-25","Martinique","2020-01-25"
"Martinique-2020-01-26","Martinique","2020-01-26"
"Martinique-2020-01-27","Martinique","2020-01-27"
"Martinique-2020-01-28","Martinique","2020-01-28"
"Martinique-2020-01-29","Martinique","2020-01-29"
"Martinique-2020-01-30","Martinique","2020-01-30"
"Martinique-2020-01-31","Martinique","2020-01-31"
"Martinique-2020-02-01","Martinique","2020-02-01"
"Martinique-2020-02-02","Martinique","2020-02-02"
"Martinique-2020-02-03","Martinique","2020-02-03"
"Martinique-2020-02-04","Martinique","2020-02-04"
"Martinique-2020-02-05","Martinique","2020-02-05"
"Martinique-2020-02-06","Martinique","2020-02-06"
"Martinique-2020-02-07","Martinique","2020-02-07"
"Martinique-2020-02-08","Martinique","2020-02-08"
"Martinique-2020-02-09","Martinique","2020-02-09"
"Martinique-2020-02-10","Martinique","2020-02-10"
"Martinique-2020-02-11","Martinique","2020-02-11"
"Martinique-2020-02-12","Martinique","2020-02-12"
"Martinique-2020-02-13","Martinique","2020-02-13"
"Martinique-2020-02-14","Martinique","2020-02-14"
"Martinique-2020-02-15","Martinique","2020-02-15"
"Martinique-2020-02-16","Martinique","2020-02-16"
"Martinique-2020-02-17","Martinique","2020-02-17"
"Martinique-2020-02-18","Martinique","2020-02-18"
"Martinique-2020-02-19","Martinique","2020-02-19"
"Martinique-2020-02-20","Martinique","2020-02-20"
"Martinique-2020-02-21","Martinique","2020-02-21"
"Martinique-2020-02-22","Martinique","2020-02-22"
"Martinique-2020-02-23","Martinique","2020-02-23"
"Martinique-2020-02-24","Martinique","2020-02-24"
"Martinique-2020-02-25","Martinique","2020-02-25"
"Martinique-2020-02-26","Martinique","2020-02-26"
"Martinique-2020-02-27","Martinique","2020-02-27"
"Martinique-2020-02-28","Martinique","2020-02-28"
"Martinique-2020-02-29","Martinique","2020-02-29"
"Martinique-2020-03-01","Martinique","2020-03-01"
"Martinique-2020-03-02","Martinique","2020-03-02"
"Martinique-2020-03-03","Martinique","2020-03-03"
"Martinique-2020-03-04","Martinique","2020-03-04"
"Martinique-2020-03-05","Martinique","2020-03-05"
"Martinique-2020-03-06","Martinique","2020-03-06"
"Martinique-2020-03-07","Martinique","2020-03-07"
"Martinique-2020-03-08","Martinique","2020-03-08"
"Martinique-2020-03-09","Martinique","2020-03-09"
"Martinique-2020-03-10","Martinique","2020-03-10"
"Martinique-2020-03-11","Martinique","2020-03-11"
"Martinique-2020-03-12","Martinique","2020-03-12"
"Martinique-2020-03-13","Martinique","2020-03-13"
"Martinique-2020-03-14","Martinique","2020-03-14"
"Martinique-2020-03-15","Martinique","2020-03-15"
"Martinique-2020-03-16","Martinique","2020-03-16"
"Martinique-2020-03-17","Martinique","2020-03-17"
"Martinique-2020-03-18","Martinique","2020-03-18"
"Martinique-2020-03-19","Martinique","2020-03-19"
"Martinique-2020-03-20","Martinique","2020-03-20"
"Martinique-2020-03-21","Martinique","2020-03-21"
"Martinique-2020-03-22","Martinique","2020-03-22"
"Mauritania-2020-01-22","Mauritania","2020-01-22"
"Mauritania-2020-01-23","Mauritania","2020-01-23"
"Mauritania-2020-01-24","Mauritania","2020-01-24"
"Mauritania-2020-01-25","Mauritania","2020-01-25"
"Mauritania-2020-01-26","Mauritania","2020-01-26"
"Mauritania-2020-01-27","Mauritania","2020-01-27"
"Mauritania-2020-01-28","Mauritania","2020-01-28"
"Mauritania-2020-01-29","Mauritania","2020-01-29"
"Mauritania-2020-01-30","Mauritania","2020-01-30"
"Mauritania-2020-01-31","Mauritania","2020-01-31"
"Mauritania-2020-02-01","Mauritania","2020-02-01"
"Mauritania-2020-02-02","Mauritania","2020-02-02"
"Mauritania-2020-02-03","Mauritania","2020-02-03"
"Mauritania-2020-02-04","Mauritania","2020-02-04"
"Mauritania-2020-02-05","Mauritania","2020-02-05"
"Mauritania-2020-02-06","Mauritania","2020-02-06"
"Mauritania-2020-02-07","Mauritania","2020-02-07"
"Mauritania-2020-02-08","Mauritania","2020-02-08"
"Mauritania-2020-02-09","Mauritania","2020-02-09"
"Mauritania-2020-02-10","Mauritania","2020-02-10"
"Mauritania-2020-02-11","Mauritania","2020-02-11"
"Mauritania-2020-02-12","Mauritania","2020-02-12"
"Mauritania-2020-02-13","Mauritania","2020-02-13"
"Mauritania-2020-02-14","Mauritania","2020-02-14"
"Mauritania-2020-02-15","Mauritania","2020-02-15"
"Mauritania-2020-02-16","Mauritania","2020-02-16"
"Mauritania-2020-02-17","Mauritania","2020-02-17"
"Mauritania-2020-02-18","Mauritania","2020-02-18"
"Mauritania-2020-02-19","Mauritania","2020-02-19"
"Mauritania-2020-02-20","Mauritania","2020-02-20"
"Mauritania-2020-02-21","Mauritania","2020-02-21"
"Mauritania-2020-02-22","Mauritania","2020-02-22"
"Mauritania-2020-02-23","Mauritania","2020-02-23"
"Mauritania-2020-02-24","Mauritania","2020-02-24"
"Mauritania-2020-02-25","Mauritania","2020-02-25"
"Mauritania-2020-02-26","Mauritania","2020-02-26"
"Mauritania-2020-02-27","Mauritania","2020-02-27"
"Mauritania-2020-02-28","Mauritania","2020-02-28"
"Mauritania-2020-02-29","Mauritania","2020-02-29"
"Mauritania-2020-03-01","Mauritania","2020-03-01"
"Mauritania-2020-03-02","Mauritania","2020-03-02"
"Mauritania-2020-03-03","Mauritania","2020-03-03"
"Mauritania-2020-03-04","Mauritania","2020-03-04"
"Mauritania-2020-03-05","Mauritania","2020-03-05"
"Mauritania-2020-03-06","Mauritania","2020-03-06"
"Mauritania-2020-03-07","Mauritania","2020-03-07"
"Mauritania-2020-03-08","Mauritania","2020-03-08"
"Mauritania-2020-03-09","Mauritania","2020-03-09"
"Mauritania-2020-03-10","Mauritania","2020-03-10"
"Mauritania-2020-03-11","Mauritania","2020-03-11"
"Mauritania-2020-03-12","Mauritania","2020-03-12"
"Mauritania-2020-03-13","Mauritania","2020-03-13"
"Mauritania-2020-03-14","Mauritania","2020-03-14"
"Mauritania-2020-03-15","Mauritania","2020-03-15"
"Mauritania-2020-03-16","Mauritania","2020-03-16"
"Mauritania-2020-03-17","Mauritania","2020-03-17"
"Mauritania-2020-03-18","Mauritania","2020-03-18"
"Mauritania-2020-03-19","Mauritania","2020-03-19"
"Mauritania-2020-03-20","Mauritania","2020-03-20"
"Mauritania-2020-03-21","Mauritania","2020-03-21"
"Mauritania-2020-03-22","Mauritania","2020-03-22"
"Mauritius-2020-01-22","Mauritius","2020-01-22"
"Mauritius-2020-01-23","Mauritius","2020-01-23"
"Mauritius-2020-01-24","Mauritius","2020-01-24"
"Mauritius-2020-01-25","Mauritius","2020-01-25"
"Mauritius-2020-01-26","Mauritius","2020-01-26"
"Mauritius-2020-01-27","Mauritius","2020-01-27"
"Mauritius-2020-01-28","Mauritius","2020-01-28"
"Mauritius-2020-01-29","Mauritius","2020-01-29"
"Mauritius-2020-01-30","Mauritius","2020-01-30"
"Mauritius-2020-01-31","Mauritius","2020-01-31"
"Mauritius-2020-02-01","Mauritius","2020-02-01"
"Mauritius-2020-02-02","Mauritius","2020-02-02"
"Mauritius-2020-02-03","Mauritius","2020-02-03"
"Mauritius-2020-02-04","Mauritius","2020-02-04"
"Mauritius-2020-02-05","Mauritius","2020-02-05"
"Mauritius-2020-02-06","Mauritius","2020-02-06"
"Mauritius-2020-02-07","Mauritius","2020-02-07"
"Mauritius-2020-02-08","Mauritius","2020-02-08"
"Mauritius-2020-02-09","Mauritius","2020-02-09"
"Mauritius-2020-02-10","Mauritius","2020-02-10"
"Mauritius-2020-02-11","Mauritius","2020-02-11"
"Mauritius-2020-02-12","Mauritius","2020-02-12"
"Mauritius-2020-02-13","Mauritius","2020-02-13"
"Mauritius-2020-02-14","Mauritius","2020-02-14"
"Mauritius-2020-02-15","Mauritius","2020-02-15"
"Mauritius-2020-02-16","Mauritius","2020-02-16"
"Mauritius-2020-02-17","Mauritius","2020-02-17"
"Mauritius-2020-02-18","Mauritius","2020-02-18"
"Mauritius-2020-02-19","Mauritius","2020-02-19"
"Mauritius-2020-02-20","Mauritius","2020-02-20"
"Mauritius-2020-02-21","Mauritius","2020-02-21"
"Mauritius-2020-02-22","Mauritius","2020-02-22"
"Mauritius-2020-02-23","Mauritius","2020-02-23"
"Mauritius-2020-02-24","Mauritius","2020-02-24"
"Mauritius-2020-02-25","Mauritius","2020-02-25"
"Mauritius-2020-02-26","Mauritius","2020-02-26"
"Mauritius-2020-02-27","Mauritius","2020-02-27"
"Mauritius-2020-02-28","Mauritius","2020-02-28"
"Mauritius-2020-02-29","Mauritius","2020-02-29"
"Mauritius-2020-03-01","Mauritius","2020-03-01"
"Mauritius-2020-03-02","Mauritius","2020-03-02"
"Mauritius-2020-03-03","Mauritius","2020-03-03"
"Mauritius-2020-03-04","Mauritius","2020-03-04"
"Mauritius-2020-03-05","Mauritius","2020-03-05"
"Mauritius-2020-03-06","Mauritius","2020-03-06"
"Mauritius-2020-03-07","Mauritius","2020-03-07"
"Mauritius-2020-03-08","Mauritius","2020-03-08"
"Mauritius-2020-03-09","Mauritius","2020-03-09"
"Mauritius-2020-03-10","Mauritius","2020-03-10"
"Mauritius-2020-03-11","Mauritius","2020-03-11"
"Mauritius-2020-03-12","Mauritius","2020-03-12"
"Mauritius-2020-03-13","Mauritius","2020-03-13"
"Mauritius-2020-03-14","Mauritius","2020-03-14"
"Mauritius-2020-03-15","Mauritius","2020-03-15"
"Mauritius-2020-03-16","Mauritius","2020-03-16"
"Mauritius-2020-03-17","Mauritius","2020-03-17"
"Mauritius-2020-03-18","Mauritius","2020-03-18"
"Mauritius-2020-03-19","Mauritius","2020-03-19"
"Mauritius-2020-03-20","Mauritius","2020-03-20"
"Mauritius-2020-03-21","Mauritius","2020-03-21"
"Mauritius-2020-03-22","Mauritius","2020-03-22"
"Mexico-2020-01-22","Mexico","2020-01-22"
"Mexico-2020-01-23","Mexico","2020-01-23"
"Mexico-2020-01-24","Mexico","2020-01-24"
"Mexico-2020-01-25","Mexico","2020-01-25"
"Mexico-2020-01-26","Mexico","2020-01-26"
"Mexico-2020-01-27","Mexico","2020-01-27"
"Mexico-2020-01-28","Mexico","2020-01-28"
"Mexico-2020-01-29","Mexico","2020-01-29"
"Mexico-2020-01-30","Mexico","2020-01-30"
"Mexico-2020-01-31","Mexico","2020-01-31"
"Mexico-2020-02-01","Mexico","2020-02-01"
"Mexico-2020-02-02","Mexico","2020-02-02"
"Mexico-2020-02-03","Mexico","2020-02-03"
"Mexico-2020-02-04","Mexico","2020-02-04"
"Mexico-2020-02-05","Mexico","2020-02-05"
"Mexico-2020-02-06","Mexico","2020-02-06"
"Mexico-2020-02-07","Mexico","2020-02-07"
"Mexico-2020-02-08","Mexico","2020-02-08"
"Mexico-2020-02-09","Mexico","2020-02-09"
"Mexico-2020-02-10","Mexico","2020-02-10"
"Mexico-2020-02-11","Mexico","2020-02-11"
"Mexico-2020-02-12","Mexico","2020-02-12"
"Mexico-2020-02-13","Mexico","2020-02-13"
"Mexico-2020-02-14","Mexico","2020-02-14"
"Mexico-2020-02-15","Mexico","2020-02-15"
"Mexico-2020-02-16","Mexico","2020-02-16"
"Mexico-2020-02-17","Mexico","2020-02-17"
"Mexico-2020-02-18","Mexico","2020-02-18"
"Mexico-2020-02-19","Mexico","2020-02-19"
"Mexico-2020-02-20","Mexico","2020-02-20"
"Mexico-2020-02-21","Mexico","2020-02-21"
"Mexico-2020-02-22","Mexico","2020-02-22"
"Mexico-2020-02-23","Mexico","2020-02-23"
"Mexico-2020-02-24","Mexico","2020-02-24"
"Mexico-2020-02-25","Mexico","2020-02-25"
"Mexico-2020-02-26","Mexico","2020-02-26"
"Mexico-2020-02-27","Mexico","2020-02-27"
"Mexico-2020-02-28","Mexico","2020-02-28"
"Mexico-2020-02-29","Mexico","2020-02-29"
"Mexico-2020-03-01","Mexico","2020-03-01"
"Mexico-2020-03-02","Mexico","2020-03-02"
"Mexico-2020-03-03","Mexico","2020-03-03"
"Mexico-2020-03-04","Mexico","2020-03-04"
"Mexico-2020-03-05","Mexico","2020-03-05"
"Mexico-2020-03-06","Mexico","2020-03-06"
"Mexico-2020-03-07","Mexico","2020-03-07"
"Mexico-2020-03-08","Mexico","2020-03-08"
"Mexico-2020-03-09","Mexico","2020-03-09"
"Mexico-2020-03-10","Mexico","2020-03-10"
"Mexico-2020-03-11","Mexico","2020-03-11"
"Mexico-2020-03-12","Mexico","2020-03-12"
"Mexico-2020-03-13","Mexico","2020-03-13"
"Mexico-2020-03-14","Mexico","2020-03-14"
"Mexico-2020-03-15","Mexico","2020-03-15"
"Mexico-2020-03-16","Mexico","2020-03-16"
"Mexico-2020-03-17","Mexico","2020-03-17"
"Mexico-2020-03-18","Mexico","2020-03-18"
"Mexico-2020-03-19","Mexico","2020-03-19"
"Mexico-2020-03-20","Mexico","2020-03-20"
"Mexico-2020-03-21","Mexico","2020-03-21"
"Mexico-2020-03-22","Mexico","2020-03-22"
"Moldova-2020-01-22","Moldova","2020-01-22"
"Moldova-2020-01-23","Moldova","2020-01-23"
"Moldova-2020-01-24","Moldova","2020-01-24"
"Moldova-2020-01-25","Moldova","2020-01-25"
"Moldova-2020-01-26","Moldova","2020-01-26"
"Moldova-2020-01-27","Moldova","2020-01-27"
"Moldova-2020-01-28","Moldova","2020-01-28"
"Moldova-2020-01-29","Moldova","2020-01-29"
"Moldova-2020-01-30","Moldova","2020-01-30"
"Moldova-2020-01-31","Moldova","2020-01-31"
"Moldova-2020-02-01","Moldova","2020-02-01"
"Moldova-2020-02-02","Moldova","2020-02-02"
"Moldova-2020-02-03","Moldova","2020-02-03"
"Moldova-2020-02-04","Moldova","2020-02-04"
"Moldova-2020-02-05","Moldova","2020-02-05"
"Moldova-2020-02-06","Moldova","2020-02-06"
"Moldova-2020-02-07","Moldova","2020-02-07"
"Moldova-2020-02-08","Moldova","2020-02-08"
"Moldova-2020-02-09","Moldova","2020-02-09"
"Moldova-2020-02-10","Moldova","2020-02-10"
"Moldova-2020-02-11","Moldova","2020-02-11"
"Moldova-2020-02-12","Moldova","2020-02-12"
"Moldova-2020-02-13","Moldova","2020-02-13"
"Moldova-2020-02-14","Moldova","2020-02-14"
"Moldova-2020-02-15","Moldova","2020-02-15"
"Moldova-2020-02-16","Moldova","2020-02-16"
"Moldova-2020-02-17","Moldova","2020-02-17"
"Moldova-2020-02-18","Moldova","2020-02-18"
"Moldova-2020-02-19","Moldova","2020-02-19"
"Moldova-2020-02-20","Moldova","2020-02-20"
"Moldova-2020-02-21","Moldova","2020-02-21"
"Moldova-2020-02-22","Moldova","2020-02-22"
"Moldova-2020-02-23","Moldova","2020-02-23"
"Moldova-2020-02-24","Moldova","2020-02-24"
"Moldova-2020-02-25","Moldova","2020-02-25"
"Moldova-2020-02-26","Moldova","2020-02-26"
"Moldova-2020-02-27","Moldova","2020-02-27"
"Moldova-2020-02-28","Moldova","2020-02-28"
"Moldova-2020-02-29","Moldova","2020-02-29"
"Moldova-2020-03-01","Moldova","2020-03-01"
"Moldova-2020-03-02","Moldova","2020-03-02"
"Moldova-2020-03-03","Moldova","2020-03-03"
"Moldova-2020-03-04","Moldova","2020-03-04"
"Moldova-2020-03-05","Moldova","2020-03-05"
"Moldova-2020-03-06","Moldova","2020-03-06"
"Moldova-2020-03-07","Moldova","2020-03-07"
"Moldova-2020-03-08","Moldova","2020-03-08"
"Moldova-2020-03-09","Moldova","2020-03-09"
"Moldova-2020-03-10","Moldova","2020-03-10"
"Moldova-2020-03-11","Moldova","2020-03-11"
"Moldova-2020-03-12","Moldova","2020-03-12"
"Moldova-2020-03-13","Moldova","2020-03-13"
"Moldova-2020-03-14","Moldova","2020-03-14"
"Moldova-2020-03-15","Moldova","2020-03-15"
"Moldova-2020-03-16","Moldova","2020-03-16"
"Moldova-2020-03-17","Moldova","2020-03-17"
"Moldova-2020-03-18","Moldova","2020-03-18"
"Moldova-2020-03-19","Moldova","2020-03-19"
"Moldova-2020-03-20","Moldova","2020-03-20"
"Moldova-2020-03-21","Moldova","2020-03-21"
"Moldova-2020-03-22","Moldova","2020-03-22"
"Monaco-2020-01-22","Monaco","2020-01-22"
"Monaco-2020-01-23","Monaco","2020-01-23"
"Monaco-2020-01-24","Monaco","2020-01-24"
"Monaco-2020-01-25","Monaco","2020-01-25"
"Monaco-2020-01-26","Monaco","2020-01-26"
"Monaco-2020-01-27","Monaco","2020-01-27"
"Monaco-2020-01-28","Monaco","2020-01-28"
"Monaco-2020-01-29","Monaco","2020-01-29"
"Monaco-2020-01-30","Monaco","2020-01-30"
"Monaco-2020-01-31","Monaco","2020-01-31"
"Monaco-2020-02-01","Monaco","2020-02-01"
"Monaco-2020-02-02","Monaco","2020-02-02"
"Monaco-2020-02-03","Monaco","2020-02-03"
"Monaco-2020-02-04","Monaco","2020-02-04"
"Monaco-2020-02-05","Monaco","2020-02-05"
"Monaco-2020-02-06","Monaco","2020-02-06"
"Monaco-2020-02-07","Monaco","2020-02-07"
"Monaco-2020-02-08","Monaco","2020-02-08"
"Monaco-2020-02-09","Monaco","2020-02-09"
"Monaco-2020-02-10","Monaco","2020-02-10"
"Monaco-2020-02-11","Monaco","2020-02-11"
"Monaco-2020-02-12","Monaco","2020-02-12"
"Monaco-2020-02-13","Monaco","2020-02-13"
"Monaco-2020-02-14","Monaco","2020-02-14"
"Monaco-2020-02-15","Monaco","2020-02-15"
"Monaco-2020-02-16","Monaco","2020-02-16"
"Monaco-2020-02-17","Monaco","2020-02-17"
"Monaco-2020-02-18","Monaco","2020-02-18"
"Monaco-2020-02-19","Monaco","2020-02-19"
"Monaco-2020-02-20","Monaco","2020-02-20"
"Monaco-2020-02-21","Monaco","2020-02-21"
"Monaco-2020-02-22","Monaco","2020-02-22"
"Monaco-2020-02-23","Monaco","2020-02-23"
"Monaco-2020-02-24","Monaco","2020-02-24"
"Monaco-2020-02-25","Monaco","2020-02-25"
"Monaco-2020-02-26","Monaco","2020-02-26"
"Monaco-2020-02-27","Monaco","2020-02-27"
"Monaco-2020-02-28","Monaco","2020-02-28"
"Monaco-2020-02-29","Monaco","2020-02-29"
"Monaco-2020-03-01","Monaco","2020-03-01"
"Monaco-2020-03-02","Monaco","2020-03-02"
"Monaco-2020-03-03","Monaco","2020-03-03"
"Monaco-2020-03-04","Monaco","2020-03-04"
"Monaco-2020-03-05","Monaco","2020-03-05"
"Monaco-2020-03-06","Monaco","2020-03-06"
"Monaco-2020-03-07","Monaco","2020-03-07"
"Monaco-2020-03-08","Monaco","2020-03-08"
"Monaco-2020-03-09","Monaco","2020-03-09"
"Monaco-2020-03-10","Monaco","2020-03-10"
"Monaco-2020-03-11","Monaco","2020-03-11"
"Monaco-2020-03-12","Monaco","2020-03-12"
"Monaco-2020-03-13","Monaco","2020-03-13"
"Monaco-2020-03-14","Monaco","2020-03-14"
"Monaco-2020-03-15","Monaco","2020-03-15"
"Monaco-2020-03-16","Monaco","2020-03-16"
"Monaco-2020-03-17","Monaco","2020-03-17"
"Monaco-2020-03-18","Monaco","2020-03-18"
"Monaco-2020-03-19","Monaco","2020-03-19"
"Monaco-2020-03-20","Monaco","2020-03-20"
"Monaco-2020-03-21","Monaco","2020-03-21"
"Monaco-2020-03-22","Monaco","2020-03-22"
"Mongolia-2020-01-22","Mongolia","2020-01-22"
"Mongolia-2020-01-23","Mongolia","2020-01-23"
"Mongolia-2020-01-24","Mongolia","2020-01-24"
"Mongolia-2020-01-25","Mongolia","2020-01-25"
"Mongolia-2020-01-26","Mongolia","2020-01-26"
"Mongolia-2020-01-27","Mongolia","2020-01-27"
"Mongolia-2020-01-28","Mongolia","2020-01-28"
"Mongolia-2020-01-29","Mongolia","2020-01-29"
"Mongolia-2020-01-30","Mongolia","2020-01-30"
"Mongolia-2020-01-31","Mongolia","2020-01-31"
"Mongolia-2020-02-01","Mongolia","2020-02-01"
"Mongolia-2020-02-02","Mongolia","2020-02-02"
"Mongolia-2020-02-03","Mongolia","2020-02-03"
"Mongolia-2020-02-04","Mongolia","2020-02-04"
"Mongolia-2020-02-05","Mongolia","2020-02-05"
"Mongolia-2020-02-06","Mongolia","2020-02-06"
"Mongolia-2020-02-07","Mongolia","2020-02-07"
"Mongolia-2020-02-08","Mongolia","2020-02-08"
"Mongolia-2020-02-09","Mongolia","2020-02-09"
"Mongolia-2020-02-10","Mongolia","2020-02-10"
"Mongolia-2020-02-11","Mongolia","2020-02-11"
"Mongolia-2020-02-12","Mongolia","2020-02-12"
"Mongolia-2020-02-13","Mongolia","2020-02-13"
"Mongolia-2020-02-14","Mongolia","2020-02-14"
"Mongolia-2020-02-15","Mongolia","2020-02-15"
"Mongolia-2020-02-16","Mongolia","2020-02-16"
"Mongolia-2020-02-17","Mongolia","2020-02-17"
"Mongolia-2020-02-18","Mongolia","2020-02-18"
"Mongolia-2020-02-19","Mongolia","2020-02-19"
"Mongolia-2020-02-20","Mongolia","2020-02-20"
"Mongolia-2020-02-21","Mongolia","2020-02-21"
"Mongolia-2020-02-22","Mongolia","2020-02-22"
"Mongolia-2020-02-23","Mongolia","2020-02-23"
"Mongolia-2020-02-24","Mongolia","2020-02-24"
"Mongolia-2020-02-25","Mongolia","2020-02-25"
"Mongolia-2020-02-26","Mongolia","2020-02-26"
"Mongolia-2020-02-27","Mongolia","2020-02-27"
"Mongolia-2020-02-28","Mongolia","2020-02-28"
"Mongolia-2020-02-29","Mongolia","2020-02-29"
"Mongolia-2020-03-01","Mongolia","2020-03-01"
"Mongolia-2020-03-02","Mongolia","2020-03-02"
"Mongolia-2020-03-03","Mongolia","2020-03-03"
"Mongolia-2020-03-04","Mongolia","2020-03-04"
"Mongolia-2020-03-05","Mongolia","2020-03-05"
"Mongolia-2020-03-06","Mongolia","2020-03-06"
"Mongolia-2020-03-07","Mongolia","2020-03-07"
"Mongolia-2020-03-08","Mongolia","2020-03-08"
"Mongolia-2020-03-09","Mongolia","2020-03-09"
"Mongolia-2020-03-10","Mongolia","2020-03-10"
"Mongolia-2020-03-11","Mongolia","2020-03-11"
"Mongolia-2020-03-12","Mongolia","2020-03-12"
"Mongolia-2020-03-13","Mongolia","2020-03-13"
"Mongolia-2020-03-14","Mongolia","2020-03-14"
"Mongolia-2020-03-15","Mongolia","2020-03-15"
"Mongolia-2020-03-16","Mongolia","2020-03-16"
"Mongolia-2020-03-17","Mongolia","2020-03-17"
"Mongolia-2020-03-18","Mongolia","2020-03-18"
"Mongolia-2020-03-19","Mongolia","2020-03-19"
"Mongolia-2020-03-20","Mongolia","2020-03-20"
"Mongolia-2020-03-21","Mongolia","2020-03-21"
"Mongolia-2020-03-22","Mongolia","2020-03-22"
"Montenegro-2020-01-22","Montenegro","2020-01-22"
"Montenegro-2020-01-23","Montenegro","2020-01-23"
"Montenegro-2020-01-24","Montenegro","2020-01-24"
"Montenegro-2020-01-25","Montenegro","2020-01-25"
"Montenegro-2020-01-26","Montenegro","2020-01-26"
"Montenegro-2020-01-27","Montenegro","2020-01-27"
"Montenegro-2020-01-28","Montenegro","2020-01-28"
"Montenegro-2020-01-29","Montenegro","2020-01-29"
"Montenegro-2020-01-30","Montenegro","2020-01-30"
"Montenegro-2020-01-31","Montenegro","2020-01-31"
"Montenegro-2020-02-01","Montenegro","2020-02-01"
"Montenegro-2020-02-02","Montenegro","2020-02-02"
"Montenegro-2020-02-03","Montenegro","2020-02-03"
"Montenegro-2020-02-04","Montenegro","2020-02-04"
"Montenegro-2020-02-05","Montenegro","2020-02-05"
"Montenegro-2020-02-06","Montenegro","2020-02-06"
"Montenegro-2020-02-07","Montenegro","2020-02-07"
"Montenegro-2020-02-08","Montenegro","2020-02-08"
"Montenegro-2020-02-09","Montenegro","2020-02-09"
"Montenegro-2020-02-10","Montenegro","2020-02-10"
"Montenegro-2020-02-11","Montenegro","2020-02-11"
"Montenegro-2020-02-12","Montenegro","2020-02-12"
"Montenegro-2020-02-13","Montenegro","2020-02-13"
"Montenegro-2020-02-14","Montenegro","2020-02-14"
"Montenegro-2020-02-15","Montenegro","2020-02-15"
"Montenegro-2020-02-16","Montenegro","2020-02-16"
