"","Province.State","date","confirmed","deaths","recovered","confirmed_growth_rate","death_growth_rate","recovered_growth_rate","death_rate","recovered_rate","conf_growth_rate_ma","death_growth_rate_ma","recovered_growth_rate_ma","diff_confirmed","diff_deaths","diff_recovered"
"California-2020-03-12","California","2020-03-12",221,4,6,0.199095022624434,0.25,0.666666666666667,NA,NA,0.178184234669668,NA,NA,44,1,4
"California-2020-03-13","California","2020-03-13",282,4,6,0.216312056737589,0,0,NA,NA,0.191972961806659,NA,NA,61,0,0
"California-2020-03-14","California","2020-03-14",340,5,6,0.170588235294118,0.2,0,NA,NA,0.214209420746671,NA,NA,58,1,0
"California-2020-03-15","California","2020-03-15",426,6,6,0.2018779342723,0.166666666666667,0,NA,NA,0.194862785378909,NA,NA,86,1,0
"California-2020-03-16","California","2020-03-16",557,7,6,0.235188509874327,0.142857142857143,0,NA,NA,0.204612351760554,NA,NA,131,1,0
"California-2020-03-17","California","2020-03-17",698,12,6,0.202005730659026,0.416666666666667,0,NA,NA,0.205194493367472,NA,NA,141,5,0
"California-2020-03-18","California","2020-03-18",751,13,0,0.0705725699067909,0.0769230769230769,-Inf,NA,NA,0.176046596001312,NA,NA,53,1,-6
"California-2020-03-19","California","2020-03-19",952,18,0,0.211134453781513,0.277777777777778,0,NA,NA,0.184155839698791,NA,NA,201,5,0
"California-2020-03-20","California","2020-03-20",1177,23,0,0.191163976210705,0.217391304347826,0,NA,NA,0.182013048086472,NA,NA,225,5,0
"California-2020-03-21","California","2020-03-21",1364,24,0,0.137096774193548,0.0416666666666667,0,NA,NA,0.162394700950317,NA,NA,187,1,0
"California-2020-03-22","California","2020-03-22",1642,30,0,0.169305724725944,0.2,0,0.0182704019488429,NA,0.1558546997637,0.162751765143069,NA,278,6,0
"California-2020-03-23","California","2020-03-23",1642,30,0,0,0,0,0.0182704019488429,NA,0.141740185782342,0.147367149758454,NA,0,0,0
"Colorado-2020-01-22","Colorado","2020-01-22",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Colorado-2020-01-23","Colorado","2020-01-23",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Colorado-2020-01-24","Colorado","2020-01-24",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Colorado-2020-01-25","Colorado","2020-01-25",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Colorado-2020-01-26","Colorado","2020-01-26",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Colorado-2020-01-27","Colorado","2020-01-27",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Colorado-2020-01-28","Colorado","2020-01-28",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Colorado-2020-01-29","Colorado","2020-01-29",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Colorado-2020-01-30","Colorado","2020-01-30",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Colorado-2020-01-31","Colorado","2020-01-31",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Colorado-2020-02-01","Colorado","2020-02-01",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Colorado-2020-02-02","Colorado","2020-02-02",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Colorado-2020-02-03","Colorado","2020-02-03",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Colorado-2020-02-04","Colorado","2020-02-04",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Colorado-2020-02-05","Colorado","2020-02-05",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Colorado-2020-02-06","Colorado","2020-02-06",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Colorado-2020-02-07","Colorado","2020-02-07",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Colorado-2020-02-08","Colorado","2020-02-08",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Colorado-2020-02-09","Colorado","2020-02-09",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Colorado-2020-02-10","Colorado","2020-02-10",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Colorado-2020-02-11","Colorado","2020-02-11",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Colorado-2020-02-12","Colorado","2020-02-12",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Colorado-2020-02-13","Colorado","2020-02-13",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Colorado-2020-02-14","Colorado","2020-02-14",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Colorado-2020-02-15","Colorado","2020-02-15",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Colorado-2020-02-16","Colorado","2020-02-16",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Colorado-2020-02-17","Colorado","2020-02-17",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Colorado-2020-02-18","Colorado","2020-02-18",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Colorado-2020-02-19","Colorado","2020-02-19",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Colorado-2020-02-20","Colorado","2020-02-20",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Colorado-2020-02-21","Colorado","2020-02-21",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Colorado-2020-02-22","Colorado","2020-02-22",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Colorado-2020-02-23","Colorado","2020-02-23",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Colorado-2020-02-24","Colorado","2020-02-24",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Colorado-2020-02-25","Colorado","2020-02-25",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Colorado-2020-02-26","Colorado","2020-02-26",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Colorado-2020-02-27","Colorado","2020-02-27",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Colorado-2020-02-28","Colorado","2020-02-28",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Colorado-2020-02-29","Colorado","2020-02-29",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Colorado-2020-03-01","Colorado","2020-03-01",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Colorado-2020-03-02","Colorado","2020-03-02",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Colorado-2020-03-03","Colorado","2020-03-03",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Colorado-2020-03-04","Colorado","2020-03-04",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Colorado-2020-03-05","Colorado","2020-03-05",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Colorado-2020-03-06","Colorado","2020-03-06",3,0,0,1,0,0,NA,NA,NA,NA,NA,3,0,0
"Colorado-2020-03-07","Colorado","2020-03-07",7,0,0,0.571428571428571,0,0,NA,NA,NA,NA,NA,4,0,0
"Colorado-2020-03-08","Colorado","2020-03-08",7,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Colorado-2020-03-09","Colorado","2020-03-09",7,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Colorado-2020-03-10","Colorado","2020-03-10",15,0,0,0.533333333333333,0,0,NA,NA,NA,NA,NA,8,0,0
"Colorado-2020-03-11","Colorado","2020-03-11",34,0,0,0.558823529411765,0,0,NA,NA,NA,NA,NA,19,0,0
"Colorado-2020-03-12","Colorado","2020-03-12",45,0,0,0.244444444444444,0,0,NA,NA,NA,NA,NA,11,0,0
"Colorado-2020-03-13","Colorado","2020-03-13",49,0,0,0.0816326530612245,0,0,NA,NA,NA,NA,NA,4,0,0
"Colorado-2020-03-14","Colorado","2020-03-14",101,1,0,0.514851485148515,1,0,NA,NA,0.386617089079856,NA,NA,52,1,0
"Colorado-2020-03-15","Colorado","2020-03-15",131,1,0,0.229007633587786,0,0,NA,NA,0.325751949130747,NA,NA,30,0,0
"Colorado-2020-03-16","Colorado","2020-03-16",160,1,0,0.18125,0,0,NA,NA,0.250237243248394,NA,NA,29,0,0
"Colorado-2020-03-17","Colorado","2020-03-17",160,2,0,0,0.5,0,NA,NA,0.201348354359505,NA,NA,0,1,0
"Colorado-2020-03-18","Colorado","2020-03-18",184,2,0,0.130434782608696,0,0,NA,NA,0.211108780268999,NA,NA,24,0,0
"Colorado-2020-03-19","Colorado","2020-03-19",277,4,0,0.335740072202166,0.5,0,NA,NA,0.17528649767973,NA,NA,93,2,0
"Colorado-2020-03-20","Colorado","2020-03-20",363,4,0,0.236914600550964,0,0,NA,NA,0.176867891072365,NA,NA,86,0,0
"Colorado-2020-03-21","Colorado","2020-03-21",390,4,0,0.0692307692307692,0,0,NA,NA,0.154464044918519,NA,NA,27,0,0
"Colorado-2020-03-22","Colorado","2020-03-22",476,6,0,0.180672268907563,0.333333333333333,0,NA,NA,0.190598498700032,NA,NA,86,2,0
"Colorado-2020-03-23","Colorado","2020-03-23",476,6,0,0,0,0,NA,NA,0.164511542178293,NA,NA,0,0,0
"Connecticut-2020-01-22","Connecticut","2020-01-22",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Connecticut-2020-01-23","Connecticut","2020-01-23",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Connecticut-2020-01-24","Connecticut","2020-01-24",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Connecticut-2020-01-25","Connecticut","2020-01-25",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Connecticut-2020-01-26","Connecticut","2020-01-26",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Connecticut-2020-01-27","Connecticut","2020-01-27",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Connecticut-2020-01-28","Connecticut","2020-01-28",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Connecticut-2020-01-29","Connecticut","2020-01-29",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Connecticut-2020-01-30","Connecticut","2020-01-30",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Connecticut-2020-01-31","Connecticut","2020-01-31",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Connecticut-2020-02-01","Connecticut","2020-02-01",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Connecticut-2020-02-02","Connecticut","2020-02-02",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Connecticut-2020-02-03","Connecticut","2020-02-03",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Connecticut-2020-02-04","Connecticut","2020-02-04",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Connecticut-2020-02-05","Connecticut","2020-02-05",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Connecticut-2020-02-06","Connecticut","2020-02-06",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Connecticut-2020-02-07","Connecticut","2020-02-07",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Connecticut-2020-02-08","Connecticut","2020-02-08",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Connecticut-2020-02-09","Connecticut","2020-02-09",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Connecticut-2020-02-10","Connecticut","2020-02-10",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Connecticut-2020-02-11","Connecticut","2020-02-11",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Connecticut-2020-02-12","Connecticut","2020-02-12",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Connecticut-2020-02-13","Connecticut","2020-02-13",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Connecticut-2020-02-14","Connecticut","2020-02-14",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Connecticut-2020-02-15","Connecticut","2020-02-15",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Connecticut-2020-02-16","Connecticut","2020-02-16",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Connecticut-2020-02-17","Connecticut","2020-02-17",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Connecticut-2020-02-18","Connecticut","2020-02-18",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Connecticut-2020-02-19","Connecticut","2020-02-19",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Connecticut-2020-02-20","Connecticut","2020-02-20",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Connecticut-2020-02-21","Connecticut","2020-02-21",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Connecticut-2020-02-22","Connecticut","2020-02-22",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Connecticut-2020-02-23","Connecticut","2020-02-23",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Connecticut-2020-02-24","Connecticut","2020-02-24",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Connecticut-2020-02-25","Connecticut","2020-02-25",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Connecticut-2020-02-26","Connecticut","2020-02-26",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Connecticut-2020-02-27","Connecticut","2020-02-27",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Connecticut-2020-02-28","Connecticut","2020-02-28",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Connecticut-2020-02-29","Connecticut","2020-02-29",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Connecticut-2020-03-01","Connecticut","2020-03-01",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Connecticut-2020-03-02","Connecticut","2020-03-02",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Connecticut-2020-03-03","Connecticut","2020-03-03",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Connecticut-2020-03-04","Connecticut","2020-03-04",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Connecticut-2020-03-05","Connecticut","2020-03-05",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Connecticut-2020-03-06","Connecticut","2020-03-06",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Connecticut-2020-03-07","Connecticut","2020-03-07",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Connecticut-2020-03-08","Connecticut","2020-03-08",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Connecticut-2020-03-09","Connecticut","2020-03-09",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Connecticut-2020-03-10","Connecticut","2020-03-10",2,0,0,1,0,0,NA,NA,NA,NA,NA,2,0,0
"Connecticut-2020-03-11","Connecticut","2020-03-11",3,0,0,0.333333333333333,0,0,NA,NA,NA,NA,NA,1,0,0
"Connecticut-2020-03-12","Connecticut","2020-03-12",5,0,0,0.4,0,0,NA,NA,NA,NA,NA,2,0,0
"Connecticut-2020-03-13","Connecticut","2020-03-13",11,0,0,0.545454545454545,0,0,NA,NA,NA,NA,NA,6,0,0
"Connecticut-2020-03-14","Connecticut","2020-03-14",22,0,0,0.5,0,0,NA,NA,NA,NA,NA,11,0,0
"Connecticut-2020-03-15","Connecticut","2020-03-15",24,0,0,0.0833333333333333,0,0,NA,NA,NA,NA,NA,2,0,0
"Connecticut-2020-03-16","Connecticut","2020-03-16",30,0,0,0.2,0,0,NA,NA,NA,NA,NA,6,0,0
"Connecticut-2020-03-17","Connecticut","2020-03-17",68,0,0,0.558823529411765,0,0,NA,NA,NA,NA,NA,38,0,0
"Connecticut-2020-03-18","Connecticut","2020-03-18",68,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Connecticut-2020-03-19","Connecticut","2020-03-19",159,2,0,0.572327044025157,1,0,NA,NA,0.282896781354051,NA,NA,91,2,0
"Connecticut-2020-03-20","Connecticut","2020-03-20",194,3,0,0.180412371134021,0.333333333333333,0,NA,NA,0.302312588914188,NA,NA,35,1,0
"Connecticut-2020-03-21","Connecticut","2020-03-21",194,4,0,0,0.25,0,NA,NA,0.262312588914189,NA,NA,0,1,0
"Connecticut-2020-03-22","Connecticut","2020-03-22",223,5,0,0.130044843049327,0.2,0,NA,NA,0.176556851641701,NA,NA,29,1,0
"Connecticut-2020-03-23","Connecticut","2020-03-23",223,5,0,0,0,0,NA,NA,0.176556851641701,NA,NA,0,0,0
"District of Columbia-2020-01-22","District of Columbia","2020-01-22",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"District of Columbia-2020-01-23","District of Columbia","2020-01-23",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"District of Columbia-2020-01-24","District of Columbia","2020-01-24",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"District of Columbia-2020-01-25","District of Columbia","2020-01-25",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"District of Columbia-2020-01-26","District of Columbia","2020-01-26",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"District of Columbia-2020-01-27","District of Columbia","2020-01-27",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"District of Columbia-2020-01-28","District of Columbia","2020-01-28",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"District of Columbia-2020-01-29","District of Columbia","2020-01-29",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"District of Columbia-2020-01-30","District of Columbia","2020-01-30",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"District of Columbia-2020-01-31","District of Columbia","2020-01-31",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"District of Columbia-2020-02-01","District of Columbia","2020-02-01",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"District of Columbia-2020-02-02","District of Columbia","2020-02-02",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"District of Columbia-2020-02-03","District of Columbia","2020-02-03",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"District of Columbia-2020-02-04","District of Columbia","2020-02-04",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"District of Columbia-2020-02-05","District of Columbia","2020-02-05",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"District of Columbia-2020-02-06","District of Columbia","2020-02-06",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"District of Columbia-2020-02-07","District of Columbia","2020-02-07",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"District of Columbia-2020-02-08","District of Columbia","2020-02-08",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"District of Columbia-2020-02-09","District of Columbia","2020-02-09",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"District of Columbia-2020-02-10","District of Columbia","2020-02-10",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"District of Columbia-2020-02-11","District of Columbia","2020-02-11",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"District of Columbia-2020-02-12","District of Columbia","2020-02-12",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"District of Columbia-2020-02-13","District of Columbia","2020-02-13",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"District of Columbia-2020-02-14","District of Columbia","2020-02-14",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"District of Columbia-2020-02-15","District of Columbia","2020-02-15",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"District of Columbia-2020-02-16","District of Columbia","2020-02-16",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"District of Columbia-2020-02-17","District of Columbia","2020-02-17",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"District of Columbia-2020-02-18","District of Columbia","2020-02-18",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"District of Columbia-2020-02-19","District of Columbia","2020-02-19",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"District of Columbia-2020-02-20","District of Columbia","2020-02-20",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"District of Columbia-2020-02-21","District of Columbia","2020-02-21",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"District of Columbia-2020-02-22","District of Columbia","2020-02-22",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"District of Columbia-2020-02-23","District of Columbia","2020-02-23",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"District of Columbia-2020-02-24","District of Columbia","2020-02-24",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"District of Columbia-2020-02-25","District of Columbia","2020-02-25",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"District of Columbia-2020-02-26","District of Columbia","2020-02-26",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"District of Columbia-2020-02-27","District of Columbia","2020-02-27",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"District of Columbia-2020-02-28","District of Columbia","2020-02-28",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"District of Columbia-2020-02-29","District of Columbia","2020-02-29",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"District of Columbia-2020-03-01","District of Columbia","2020-03-01",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"District of Columbia-2020-03-02","District of Columbia","2020-03-02",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"District of Columbia-2020-03-03","District of Columbia","2020-03-03",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"District of Columbia-2020-03-04","District of Columbia","2020-03-04",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"District of Columbia-2020-03-05","District of Columbia","2020-03-05",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"District of Columbia-2020-03-06","District of Columbia","2020-03-06",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"District of Columbia-2020-03-07","District of Columbia","2020-03-07",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"District of Columbia-2020-03-08","District of Columbia","2020-03-08",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"District of Columbia-2020-03-09","District of Columbia","2020-03-09",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"District of Columbia-2020-03-10","District of Columbia","2020-03-10",5,0,0,1,0,0,NA,NA,NA,NA,NA,5,0,0
"District of Columbia-2020-03-11","District of Columbia","2020-03-11",10,0,0,0.5,0,0,NA,NA,NA,NA,NA,5,0,0
"District of Columbia-2020-03-12","District of Columbia","2020-03-12",10,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"District of Columbia-2020-03-13","District of Columbia","2020-03-13",10,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"District of Columbia-2020-03-14","District of Columbia","2020-03-14",10,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"District of Columbia-2020-03-15","District of Columbia","2020-03-15",16,0,0,0.375,0,0,NA,NA,NA,NA,NA,6,0,0
"District of Columbia-2020-03-16","District of Columbia","2020-03-16",22,0,0,0.272727272727273,0,0,NA,NA,NA,NA,NA,6,0,0
"District of Columbia-2020-03-17","District of Columbia","2020-03-17",22,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"District of Columbia-2020-03-18","District of Columbia","2020-03-18",31,0,0,0.290322580645161,0,0,NA,NA,NA,NA,NA,9,0,0
"District of Columbia-2020-03-19","District of Columbia","2020-03-19",40,0,0,0.225,0,0,NA,NA,NA,NA,NA,9,0,0
"District of Columbia-2020-03-20","District of Columbia","2020-03-20",71,1,0,0.436619718309859,1,0,NA,NA,NA,NA,NA,31,1,0
"District of Columbia-2020-03-21","District of Columbia","2020-03-21",77,1,0,0.0779220779220779,0,0,NA,NA,NA,NA,NA,6,0,0
"District of Columbia-2020-03-22","District of Columbia","2020-03-22",102,2,0,0.245098039215686,0.5,0,NA,NA,0.254992483218557,NA,NA,25,1,0
"District of Columbia-2020-03-23","District of Columbia","2020-03-23",102,2,0,0,0,0,NA,NA,0.196927967089525,NA,NA,0,0,0
"Florida-2020-01-22","Florida","2020-01-22",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Florida-2020-01-23","Florida","2020-01-23",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Florida-2020-01-24","Florida","2020-01-24",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Florida-2020-01-25","Florida","2020-01-25",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Florida-2020-01-26","Florida","2020-01-26",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Florida-2020-01-27","Florida","2020-01-27",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Florida-2020-01-28","Florida","2020-01-28",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Florida-2020-01-29","Florida","2020-01-29",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Florida-2020-01-30","Florida","2020-01-30",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Florida-2020-01-31","Florida","2020-01-31",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Florida-2020-02-01","Florida","2020-02-01",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Florida-2020-02-02","Florida","2020-02-02",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Florida-2020-02-03","Florida","2020-02-03",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Florida-2020-02-04","Florida","2020-02-04",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Florida-2020-02-05","Florida","2020-02-05",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Florida-2020-02-06","Florida","2020-02-06",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Florida-2020-02-07","Florida","2020-02-07",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Florida-2020-02-08","Florida","2020-02-08",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Florida-2020-02-09","Florida","2020-02-09",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Florida-2020-02-10","Florida","2020-02-10",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Florida-2020-02-11","Florida","2020-02-11",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Florida-2020-02-12","Florida","2020-02-12",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Florida-2020-02-13","Florida","2020-02-13",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Florida-2020-02-14","Florida","2020-02-14",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Florida-2020-02-15","Florida","2020-02-15",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Florida-2020-02-16","Florida","2020-02-16",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Florida-2020-02-17","Florida","2020-02-17",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Florida-2020-02-18","Florida","2020-02-18",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
