"","Country.Region","date","confirmed","deaths","recovered","confirmed_growth_rate","death_growth_rate","recovered_growth_rate","death_rate","recovered_rate","active","active_lag14","active_lag7","confirmed_lag7","confirmed_lag14","new_confirmed","new_deaths","new_recovered","new_confirmed_lag7","new_confirmed_lag14","conf_growth_rate_ma","death_growth_rate_ma","recovered_growth_rate_ma","diff_confirmed","diff_deaths","diff_recovered"
"China-2020-02-11","China","2020-02-11",44386,1112,4636,0.045780200964268,0.0899280575539568,0.154874892148404,0.0250529446221782,0.104447348262966,38638,5277,22373,23707,5509,2032,100,718,3991,2632,0.0715658380120757,0.106523091139031,0.203584071486269,2032,100,718
"China-2020-02-12","China","2020-02-12",44759,1117,5082,0.00833351951562814,0.0044762757385855,0.0877607241243605,0.0249558747961304,0.113541410666011,38560,5834,25762,27440,6087,373,5,446,3733,578,0.0525758429999273,0.0837414660639073,0.168910103254613,373,5,446
"China-2020-02-13","China","2020-02-13",59895,1369,6217,0.252708907254362,0.184075967859752,0.182563937590478,0.0228566658318724,0.103798313715669,52309,7835,28477,30587,8141,15136,252,1135,3147,2054,0.0884275608880246,0.0989417528035595,0.159429054100906,15136,252,1135
"China-2020-02-14","China","2020-02-14",66358,1521,7977,0.0973959432170951,0.0999342537804076,0.220634323680582,0.0229211248078604,0.120211579613611,56860,9375,31393,34110,9802,6463,152,1760,3523,1661,0.092767027218556,0.0968291560458289,0.16484824564659,6463,152,1760
"China-2020-02-15","China","2020-02-15",68413,1663,9298,0.0300381506438835,0.0853878532772099,0.142073564207356,0.0243082455088945,0.135909841696754,57452,11357,33413,36814,11891,2055,142,1321,2704,2089,0.0868513443190473,0.0927604816419823,0.157581488350236,2055,142,1321
"China-2020-02-16","China","2020-02-16",70513,1766,10755,0.0297817423737467,0.0583238958097395,0.135471873547187,0.0250450271581127,0.152525066299831,57992,15806,35705,39829,16630,2100,103,1457,3015,4739,0.0836516526009431,0.0864396492931388,0.153700884629993,2100,103,1457
"China-2020-02-17","China","2020-02-17",72434,1864,12462,0.0265206947013833,0.0525751072961373,0.136976408281175,0.0257337714333048,0.172046276610432,58108,18677,37424,42354,19716,1921,98,1707,2525,3086,0.0872890876380941,0.0960594156046492,0.163544021461356,1921,98,1707
"China-2020-02-18","China","2020-02-18",74211,2003,14206,0.0239452372289822,0.0693959061407888,0.122765028861045,0.0269906078613683,0.19142714691892,58002,22373,38638,44386,23707,1777,139,1744,2032,3991,0.0415363536330182,0.0731234032608566,0.151584239715469,1777,139,1744
"China-2020-02-19","China","2020-02-19",74619,2116,15962,0.0054677763036224,0.0534026465028355,0.110011276782358,0.0283573888687868,0.213913346466718,56541,25762,38560,44759,27440,408,113,1756,373,3733,0.0231507202503236,0.0638170818053422,0.129459630335824,408,113,1756
"China-2020-02-20","China","2020-02-20",75077,2238,18014,0.00610040358565206,0.0545129579982127,0.1139114022427,0.0298093956870946,0.239940327929992,54825,28477,52309,59895,30587,458,122,2052,15136,3147,0.0183631708386773,0.0576421027495428,0.123827197942893,458,122,2052
"China-2020-02-21","China","2020-02-21",75550,2238,18704,0.00626075446724024,0,0.036890504704876,0.0296227663798809,0.247571144937128,54608,31393,56860,66358,34110,473,0,690,6463,3523,0.0136589732573761,0.0459773235875949,0.104110924174431,473,0,690
"China-2020-02-22","China","2020-02-22",77001,2443,22699,0.0188439111180374,0.0839132214490381,0.1759989426847,0.0317268606901209,0.294788379371696,51859,33413,57452,68413,36814,1451,205,3995,2055,2704,0.0121236165407069,0.052244946418175,0.111915431055136,1451,205,3995
"China-2020-02-23","China","2020-02-23",77022,2445,23187,0.000272649372906442,0.00081799591002045,0.0210462759304783,0.0317441769883929,0.301043857599127,51390,35705,57992,70513,39829,21,2,488,2100,3015,0.00738909896949172,0.0385293643720213,0.0915716804690224,21,2,488
"China-2020-02-24","China","2020-02-24",77241,2595,25015,0.0028352817804016,0.0578034682080925,0.0730761543074156,0.0335961471239368,0.323856501081032,49631,37424,58108,72434,42354,219,150,1828,1921,2525,0.00686260006484755,0.0394095287130727,0.0841846559740339,219,150,1828
"China-2020-02-25","China","2020-02-25",77754,2665,27676,0.00659773130642797,0.026266416510319,0.0961482873247579,0.0342747639992798,0.355943102605654,47413,38638,58002,74211,44386,513,70,2661,1777,2032,0.00696206560900274,0.033760220415494,0.0806320329904455,513,70,2661
"China-2020-02-26","China","2020-02-26",78166,2717,30084,0.00527083386638692,0.0191387559808612,0.0800425475335727,0.0347593582887701,0.384873218534913,45365,38560,56541,74619,44759,412,52,2408,408,373,0.00676408148883207,0.0375879716116662,0.0892624415561848,412,52,2408
"China-2020-02-27","China","2020-02-27",78600,2746,32930,0.00552162849872774,0.0105608157319738,0.0864257515942909,0.0349363867684478,0.418956743002545,42924,52309,54825,75077,59895,434,29,2846,458,15136,0.00409962496497013,0.0229174904682534,0.0713478033381031,434,29,2846
"China-2020-02-28","China","2020-02-28",78928,2790,36329,0.00415568619501318,0.0157706093189964,0.0935616174406122,0.0353486722075816,0.460280255422664,39809,56860,54608,75550,66358,328,44,3399,473,6463,0.00487623232939148,0.0259080131500486,0.0858508716401298,328,44,3399
"China-2020-02-29","China","2020-02-29",79356,2837,39320,0.00539341700690559,0.0165667959111738,0.0760681586978637,0.0357502898331569,0.495488683905439,37199,57452,51859,77001,68413,428,47,2991,1451,2055,0.00538785937469228,0.0176606786906648,0.0864492725182195,428,47,2991
"China-2020-03-01","China","2020-03-01",79932,2872,42162,0.00720612520642546,0.0121866295264624,0.0674066695128315,0.0359305409598158,0.527473352349497,34898,57992,51390,77022,70513,576,35,2842,21,2100,0.00550953815469178,0.0148447212938935,0.0807009489558342,576,35,2842
"China-2020-03-02","China","2020-03-02",80136,2914,44854,0.00254567235699311,0.0144131777625257,0.0600169438623088,0.0363631825895977,0.559723470100829,32368,58108,49631,77241,72434,204,42,2692,219,1921,0.00496450585281301,0.0138996056502264,0.0766958282215814,204,42,2692
"China-2020-03-03","China","2020-03-03",80261,2947,47450,0.00155741892077098,0.0111978282999661,0.0547102212855637,0.0367177084760967,0.591196222324666,29864,58002,47413,77754,74211,125,33,2596,513,1777,0.00417166393722166,0.0140270081638249,0.070352722159836,125,33,2596
"China-2020-03-04","China","2020-03-04",80386,2983,50001,0.00155499713880526,0.0120683875293329,0.0510189796204076,0.0371084517204488,0.622011295499216,27402,56541,45365,78166,74619,125,36,2551,412,408,0.00365152612598008,0.0132865638058922,0.0618441945957951,125,36,2551
"China-2020-03-05","China","2020-03-05",80537,3015,52292,0.00187491463550914,0.0106135986733002,0.0438116729136388,0.0374362094441064,0.649291629934068,25230,54825,42924,78600,75077,151,32,2291,434,458,0.00294782565170079,0.0120959243583175,0.0553928974389501,151,32,2291
"China-2020-03-06","China","2020-03-06",80690,3044,53944,0.00189614574296691,0.009526938239159,0.0306243511790004,0.0377246251084397,0.668533895154294,23702,54608,39809,78928,75550,153,29,1652,328,473,0.00188582975900908,0.0115639861008568,0.0480364337721839,153,29,1652
"China-2020-03-07","China","2020-03-07",80770,3072,55539,0.000990466757459453,0.00911458333333333,0.0287185581303228,0.038033923486443,0.687619165531757,22159,51859,37199,79356,77001,80,28,1595,428,1451,0.00157478863910235,0.0105042672150183,0.0417767566257867,80,28,1595
"China-2020-03-08","China","2020-03-08",80823,3100,57388,0.00065575393143041,0.00903225806451613,0.032219279291838,0.0383554186308353,0.710045407866573,20335,51390,34898,79932,77022,53,28,1849,576,21,0.00139445564123424,0.0100711531679283,0.0372785682270415,53,28,1849
"China-2020-03-09","China","2020-03-09",80860,3123,58804,0.000457581004204798,0.00736471341658662,0.0240799945581933,0.0386223101657185,0.727232253277269,18933,49631,32368,80136,77241,37,23,1416,204,219,0.00117497241431414,0.00913041834537905,0.0318907712145987,37,23,1416
"China-2020-03-10","China","2020-03-10",80887,3139,60181,0.00033379900354816,0.00509716470213444,0.0228809757232349,0.0388072248939879,0.744013253056733,17567,47413,29864,80261,77754,27,16,1377,125,513,0.000866749287921946,0.0080271315511459,0.0277046317765179,27,16,1377
"China-2020-03-11","China","2020-03-11",80921,3161,61644,0.000420162874902683,0.00695982284087314,0.0237330478229836,0.0390627896343347,0.761780007661794,16116,45365,27402,80386,78166,34,22,1463,125,412,0.000571552714309101,0.00751370847148873,0.0263263711053145,34,22,1463
"China-2020-03-12","China","2020-03-12",80932,3172,62901,0.000135916571936935,0.00346784363177806,0.0199837840415892,0.0391933969258143,0.777208026491375,14859,42924,25230,80537,78600,11,11,1257,151,434,0.000400642677204597,0.00638436053117768,0.0245794162875678,11,11,1257
"China-2020-03-13","China","2020-03-13",80945,3180,64196,0.000160602878497745,0.00251572327044025,0.0201725964234532,0.0392859348940639,0.79308172215702,13569,39809,23702,80690,78928,13,8,1295,153,328,0.000301612466618064,0.0050810535723625,0.0221700797138908,13,8,1295
"China-2020-03-14","China","2020-03-14",80977,3193,65660,0.000395173938278771,0.00407140620106483,0.0222966798659762,0.0394309495288786,0.810847524605752,12124,37199,22159,80770,79356,32,13,1464,80,428,0.000289131053432859,0.00442239212925814,0.0218134167754474,32,13,1464
"China-2020-03-15","China","2020-03-15",81003,3203,67017,0.000320975766329642,0.00312207305650952,0.0202485936404196,0.0395417453674555,0.827339728158216,10783,34898,20335,80823,79932,26,10,1357,53,576,0.000286566405989155,0.00402737380013316,0.0212869403588844,26,10,1357
"China-2020-03-16","China","2020-03-16",81033,3217,67910,0.000370219540187331,0.00435188063413118,0.013149757031365,0.0396998753594215,0.838053632470722,9906,32368,18933,80860,80136,30,14,893,37,204,0.000276577739046085,0.00350578535878477,0.0191702822005606,30,14,893
"China-2020-03-17","China","2020-03-17",81058,3230,68798,0.000308421130548496,0.00402476780185758,0.0129073519579058,0.0398480100668657,0.848750277579017,9030,29864,17567,80887,80261,25,13,888,27,125,0.000311078650768397,0.00361717019280067,0.017754995783824,25,13,888
"China-2020-03-18","China","2020-03-18",81102,3241,69755,0.000542526694779414,0.00339401419315026,0.0137194466346498,0.0399620231313654,0.860089763507682,8106,27402,16116,80921,80386,44,11,957,34,125,0.000387463414024731,0.00379282837734268,0.0164643658260633,44,11,957
"China-2020-03-19","China","2020-03-19",81156,3249,70535,0.000665385184089901,0.00246229609110496,0.0110583398312894,0.0400340085760757,0.869128591847799,7372,25230,14859,80932,80537,54,8,780,11,151,0.000441505663186957,0.0034710063553507,0.0142166978191259,54,8,780
"China-2020-03-20","China","2020-03-20",81250,3253,71266,0.00115692307692308,0.00122963418383031,0.0102573457188561,0.0400369230769231,0.87712,6731,23702,13569,80945,80690,94,4,731,13,153,0.000608695125305644,0.00309251858081486,0.0122184482348132,94,4,731
"China-2020-03-21","China","2020-03-21",81305,3259,71857,0.000676465162044155,0.00184105553850875,0.00822466843870465,0.0400836356927618,0.883795584527397,6189,22159,12124,80977,80770,55,6,591,32,80,0.000669944249677008,0.00259035356169037,0.0112334305162812,55,6,591
"China-2020-03-22","China","2020-03-22",81435,3274,72362,0.00159636519923866,0.00458155161881491,0.00697880102816395,0.0402038435562105,0.888585988825444,5799,20335,10783,81003,80823,130,15,505,26,53,0.00092753306341504,0.00270171032508184,0.0100477203303328,130,15,505
"China-2020-03-23","China","2020-03-23",81498,3274,72814,0.00077302510491055,0,0.00620759744005274,0.0401727649758276,0.893445237919949,5410,18933,9906,81033,80860,63,0,452,30,37,0.000973632745441268,0.00202290748645178,0.00854535049141338,63,0,452
"Czechia-2020-01-22","Czechia","2020-01-22",0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA
"Czechia-2020-01-23","Czechia","2020-01-23",0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0
"Czechia-2020-01-24","Czechia","2020-01-24",0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0
"Czechia-2020-01-25","Czechia","2020-01-25",0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0
"Czechia-2020-01-26","Czechia","2020-01-26",0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0
"Czechia-2020-01-27","Czechia","2020-01-27",0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0
"Czechia-2020-01-28","Czechia","2020-01-28",0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0
"Czechia-2020-01-29","Czechia","2020-01-29",0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,0,0,0
"Czechia-2020-01-30","Czechia","2020-01-30",0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0
"Czechia-2020-01-31","Czechia","2020-01-31",0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0
"Czechia-2020-02-01","Czechia","2020-02-01",0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0
"Czechia-2020-02-02","Czechia","2020-02-02",0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0
"Czechia-2020-02-03","Czechia","2020-02-03",0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0
"Czechia-2020-02-04","Czechia","2020-02-04",0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0
"Czechia-2020-02-05","Czechia","2020-02-05",0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,0
"Czechia-2020-02-06","Czechia","2020-02-06",0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0
"Czechia-2020-02-07","Czechia","2020-02-07",0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0
"Czechia-2020-02-08","Czechia","2020-02-08",0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0
"Czechia-2020-02-09","Czechia","2020-02-09",0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0
"Czechia-2020-02-10","Czechia","2020-02-10",0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0
"Czechia-2020-02-11","Czechia","2020-02-11",0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0
"Czechia-2020-02-12","Czechia","2020-02-12",0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0
"Czechia-2020-02-13","Czechia","2020-02-13",0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0
"Czechia-2020-02-14","Czechia","2020-02-14",0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0
"Czechia-2020-02-15","Czechia","2020-02-15",0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0
"Czechia-2020-02-16","Czechia","2020-02-16",0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0
"Czechia-2020-02-17","Czechia","2020-02-17",0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0
"Czechia-2020-02-18","Czechia","2020-02-18",0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0
"Czechia-2020-02-19","Czechia","2020-02-19",0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0
"Czechia-2020-02-20","Czechia","2020-02-20",0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0
"Czechia-2020-02-21","Czechia","2020-02-21",0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0
"Czechia-2020-02-22","Czechia","2020-02-22",0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0
"Czechia-2020-02-23","Czechia","2020-02-23",0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0
"Czechia-2020-02-24","Czechia","2020-02-24",0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0
"Czechia-2020-02-25","Czechia","2020-02-25",0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0
"Czechia-2020-02-26","Czechia","2020-02-26",0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0
"Czechia-2020-02-27","Czechia","2020-02-27",0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0
"Czechia-2020-02-28","Czechia","2020-02-28",0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0
"Czechia-2020-02-29","Czechia","2020-02-29",0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0
"Czechia-2020-03-01","Czechia","2020-03-01",3,0,0,1,0,0,NA,NA,3,0,0,0,0,3,0,0,0,0,NA,NA,NA,3,0,0
"Czechia-2020-03-02","Czechia","2020-03-02",3,0,0,0,0,0,NA,NA,3,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0
"Czechia-2020-03-03","Czechia","2020-03-03",5,0,0,0.4,0,0,NA,NA,5,0,0,0,0,2,0,0,0,0,NA,NA,NA,2,0,0
"Czechia-2020-03-04","Czechia","2020-03-04",8,0,0,0.375,0,0,NA,NA,8,0,0,0,0,3,0,0,0,0,NA,NA,NA,3,0,0
"Czechia-2020-03-05","Czechia","2020-03-05",12,0,0,0.333333333333333,0,0,NA,NA,12,0,0,0,0,4,0,0,0,0,NA,NA,NA,4,0,0
"Czechia-2020-03-06","Czechia","2020-03-06",18,0,0,0.333333333333333,0,0,NA,NA,18,0,0,0,0,6,0,0,0,0,NA,NA,NA,6,0,0
"Czechia-2020-03-07","Czechia","2020-03-07",19,0,0,0.0526315789473684,0,0,NA,NA,19,0,0,0,0,1,0,0,0,0,NA,NA,NA,1,0,0
"Czechia-2020-03-08","Czechia","2020-03-08",31,0,0,0.387096774193548,0,0,NA,NA,31,0,3,3,0,12,0,0,3,0,NA,NA,NA,12,0,0
"Czechia-2020-03-09","Czechia","2020-03-09",31,0,0,0,0,0,NA,NA,31,0,3,3,0,0,0,0,0,0,NA,NA,NA,0,0,0
"Czechia-2020-03-10","Czechia","2020-03-10",41,0,0,0.24390243902439,0,0,NA,NA,41,0,5,5,0,10,0,0,2,0,NA,NA,NA,10,0,0
"Czechia-2020-03-11","Czechia","2020-03-11",91,0,0,0.549450549450549,0,0,NA,NA,91,0,8,8,0,50,0,0,3,0,NA,NA,NA,50,0,0
"Czechia-2020-03-12","Czechia","2020-03-12",94,0,0,0.0319148936170213,0,0,NA,NA,94,0,12,12,0,3,0,0,4,0,NA,NA,NA,3,0,0
"Czechia-2020-03-13","Czechia","2020-03-13",141,0,0,0.333333333333333,0,0,NA,NA,141,0,18,18,0,47,0,0,6,0,0.231720243085059,NA,NA,47,0,0
"Czechia-2020-03-14","Czechia","2020-03-14",189,0,0,0.253968253968254,0,0,NA,NA,189,0,19,19,0,48,0,0,1,0,0.28251389387871,NA,NA,48,0,0
"Czechia-2020-03-15","Czechia","2020-03-15",253,0,0,0.25296442687747,0,0,NA,NA,253,3,31,31,3,64,0,0,12,3,0.284326291449326,NA,NA,64,0,0
"Czechia-2020-03-16","Czechia","2020-03-16",298,0,3,0.151006711409396,0,1,NA,NA,295,3,31,31,3,45,0,3,0,0,0.204637523841095,NA,NA,45,0,3
"Czechia-2020-03-17","Czechia","2020-03-17",396,0,3,0.247474747474747,0,0,NA,NA,393,5,41,41,5,98,0,0,10,2,0.24774949461264,NA,NA,98,0,0
"Czechia-2020-03-18","Czechia","2020-03-18",464,0,3,0.146551724137931,0,0,NA,NA,461,8,91,91,8,68,0,0,50,3,0.21039317277356,NA,NA,68,0,0
"Czechia-2020-03-19","Czechia","2020-03-19",694,0,3,0.331412103746398,0,0,NA,NA,691,12,94,94,12,230,0,0,3,4,0.225881942729188,NA,NA,230,0,0
"Czechia-2020-03-20","Czechia","2020-03-20",833,0,4,0.166866746698679,0,0.25,NA,NA,829,18,141,141,18,139,0,1,47,6,0.20866240669343,NA,NA,139,0,1
"Czechia-2020-03-21","Czechia","2020-03-21",995,0,6,0.162814070351759,0,0.333333333333333,NA,NA,989,19,189,189,19,162,0,2,48,1,0.211023878481903,NA,NA,162,0,2
"Czechia-2020-03-22","Czechia","2020-03-22",1120,1,6,0.111607142857143,1,0,NA,NA,1113,31,253,253,31,125,1,0,64,12,0.183850357558382,NA,NA,125,1,0
"Czechia-2020-03-23","Czechia","2020-03-23",1236,1,6,0.0938511326860841,0,0,NA,NA,1229,31,295,298,31,116,0,0,45,0,0.173310239268013,NA,NA,116,0,0
"Germany-2020-01-22","Germany","2020-01-22",0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA
"Germany-2020-01-23","Germany","2020-01-23",0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0
"Germany-2020-01-24","Germany","2020-01-24",0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0
"Germany-2020-01-25","Germany","2020-01-25",0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0
"Germany-2020-01-26","Germany","2020-01-26",0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0
"Germany-2020-01-27","Germany","2020-01-27",1,0,0,1,0,0,NA,NA,1,0,0,0,0,1,0,0,0,0,NA,NA,NA,1,0,0
"Germany-2020-01-28","Germany","2020-01-28",4,0,0,0.75,0,0,NA,NA,4,0,0,0,0,3,0,0,0,0,NA,NA,NA,3,0,0
"Germany-2020-01-29","Germany","2020-01-29",4,0,0,0,0,0,NA,NA,4,0,0,0,0,0,0,0,NA,0,NA,NA,NA,0,0,0
"Germany-2020-01-30","Germany","2020-01-30",4,0,0,0,0,0,NA,NA,4,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0
"Germany-2020-01-31","Germany","2020-01-31",5,0,0,0.2,0,0,NA,NA,5,0,0,0,0,1,0,0,0,0,NA,NA,NA,1,0,0
"Germany-2020-02-01","Germany","2020-02-01",8,0,0,0.375,0,0,NA,NA,8,0,0,0,0,3,0,0,0,0,NA,NA,NA,3,0,0
"Germany-2020-02-02","Germany","2020-02-02",10,0,0,0.2,0,0,NA,NA,10,0,0,0,0,2,0,0,0,0,NA,NA,NA,2,0,0
"Germany-2020-02-03","Germany","2020-02-03",12,0,0,0.166666666666667,0,0,NA,NA,12,0,1,1,0,2,0,0,1,0,NA,NA,NA,2,0,0
"Germany-2020-02-04","Germany","2020-02-04",12,0,0,0,0,0,NA,NA,12,0,4,4,0,0,0,0,3,0,NA,NA,NA,0,0,0
"Germany-2020-02-05","Germany","2020-02-05",12,0,0,0,0,0,NA,NA,12,0,4,4,0,0,0,0,0,NA,NA,NA,NA,0,0,0
"Germany-2020-02-06","Germany","2020-02-06",12,0,0,0,0,0,NA,NA,12,0,4,4,0,0,0,0,0,0,NA,NA,NA,0,0,0
"Germany-2020-02-07","Germany","2020-02-07",13,0,0,0.0769230769230769,0,0,NA,NA,13,0,5,5,0,1,0,0,1,0,NA,NA,NA,1,0,0
"Germany-2020-02-08","Germany","2020-02-08",13,0,0,0,0,0,NA,NA,13,0,8,8,0,0,0,0,3,0,NA,NA,NA,0,0,0
"Germany-2020-02-09","Germany","2020-02-09",14,0,0,0.0714285714285714,0,0,NA,NA,14,0,10,10,0,1,0,0,2,0,NA,NA,NA,1,0,0
"Germany-2020-02-10","Germany","2020-02-10",14,0,0,0,0,0,NA,NA,14,1,12,12,1,0,0,0,2,1,NA,NA,NA,0,0,0
"Germany-2020-02-11","Germany","2020-02-11",16,0,0,0.125,0,0,NA,NA,16,4,12,12,4,2,0,0,0,3,NA,NA,NA,2,0,0
"Germany-2020-02-12","Germany","2020-02-12",16,0,0,0,0,0,NA,NA,16,4,12,12,4,0,0,0,0,0,NA,NA,NA,0,0,0
"Germany-2020-02-13","Germany","2020-02-13",16,0,1,0,0,1,NA,NA,15,4,12,12,4,0,0,1,0,0,NA,NA,NA,0,0,1
"Germany-2020-02-14","Germany","2020-02-14",16,0,1,0,0,0,NA,NA,15,5,13,13,5,0,0,0,1,1,NA,NA,NA,0,0,0
"Germany-2020-02-15","Germany","2020-02-15",16,0,1,0,0,0,NA,NA,15,8,13,13,8,0,0,0,0,3,NA,NA,NA,0,0,0
"Germany-2020-02-16","Germany","2020-02-16",16,0,1,0,0,0,NA,NA,15,10,14,14,10,0,0,0,1,2,NA,NA,NA,0,0,0
"Germany-2020-02-17","Germany","2020-02-17",16,0,1,0,0,0,NA,NA,15,12,14,14,12,0,0,0,0,2,NA,NA,NA,0,0,0
"Germany-2020-02-18","Germany","2020-02-18",16,0,12,0,0,0.916666666666667,NA,NA,4,12,16,16,12,0,0,11,2,0,NA,NA,NA,0,0,11
"Germany-2020-02-19","Germany","2020-02-19",16,0,12,0,0,0,NA,NA,4,12,16,16,12,0,0,0,0,0,NA,NA,NA,0,0,0
"Germany-2020-02-20","Germany","2020-02-20",16,0,12,0,0,0,NA,NA,4,12,15,16,12,0,0,0,0,0,NA,NA,NA,0,0,0
"Germany-2020-02-21","Germany","2020-02-21",16,0,14,0,0,0.142857142857143,NA,NA,2,13,15,16,13,0,0,2,0,1,NA,NA,NA,0,0,2
"Germany-2020-02-22","Germany","2020-02-22",16,0,14,0,0,0,NA,NA,2,13,15,16,13,0,0,0,0,0,NA,NA,NA,0,0,0
"Germany-2020-02-23","Germany","2020-02-23",16,0,14,0,0,0,NA,NA,2,14,15,16,14,0,0,0,0,1,NA,NA,NA,0,0,0
"Germany-2020-02-24","Germany","2020-02-24",16,0,14,0,0,0,NA,NA,2,14,15,16,14,0,0,0,0,0,NA,NA,NA,0,0,0
"Germany-2020-02-25","Germany","2020-02-25",17,0,14,0.0588235294117647,0,0,NA,NA,3,16,4,16,16,1,0,0,0,2,NA,NA,NA,1,0,0
"Germany-2020-02-26","Germany","2020-02-26",27,0,15,0.37037037037037,0,0.0666666666666667,NA,NA,12,16,4,16,16,10,0,1,0,0,NA,NA,NA,10,0,1
"Germany-2020-02-27","Germany","2020-02-27",46,0,16,0.41304347826087,0,0.0625,NA,NA,30,15,4,16,16,19,0,1,0,0,NA,NA,NA,19,0,1
"Germany-2020-02-28","Germany","2020-02-28",48,0,16,0.0416666666666667,0,0,NA,NA,32,15,2,16,16,2,0,0,0,0,NA,NA,NA,2,0,0
"Germany-2020-02-29","Germany","2020-02-29",79,0,16,0.392405063291139,0,0,NA,NA,63,15,2,16,16,31,0,0,0,0,NA,NA,NA,31,0,0
"Germany-2020-03-01","Germany","2020-03-01",130,0,16,0.392307692307692,0,0,NA,NA,114,15,2,16,16,51,0,0,0,0,0.321958654179348,NA,NA,51,0,0
"Germany-2020-03-02","Germany","2020-03-02",159,0,16,0.182389937106918,0,0,NA,NA,143,15,2,16,16,29,0,0,0,0,0.284362567526657,NA,NA,29,0,0
